64 50
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,125,7,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,125,7
7,7,7,7,7,7,7,7,7,7,125,155,7,7,7,7,7,125,155,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,155,7,7,7,7,7,7,7,7,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,155,7,7,7,7,7,125,7,7,155,155,7,7,7,7,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,125,125,7,7,7,7,7,7,7,7,7,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,155,125,7,125,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,155,7,7,7,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,125,7,7,125,7,7,125,7,7,7,7,7,7,7,155,7,7,7,7,7,7,7,7,125,7,7,7,7,7,155,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,125,7,7,7,125,7,7,7,7,7,7,7,7,125,155,7,7,155,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,155,7,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,125,7,7,7,155,7,7,7,7,7,191,191,191,7,7,7,155,7,7,7,7,155,7,7,7,7,7,7,7,155,7,274,275,275,275,275,275,275,275,275,275,276,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,155,7,7,7,191,155,7,7,7,7,7,7,7,155,7,7,7,7,7,125,7,7,7,7,304,305,305,305,305,305,305,305,305,305,306,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,155,7,7,191,191,191,7,7,7,7,7,7,7,7,7,155,7,7,155,7,7,125,155,7,304,305,305,305,305,305,305,305,305,305,306,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,125,155,7,7,191,191,191,7,7,7,7,7,7,7,7,7,7,7,125,7,155,7,7,7,304,305,305,305,305,305,305,305,305,305,306,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,155,7,7,155,7,191,191,155,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,304,305,305,305,305,305,305,305,305,305,306,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,155,7,7,191,191,155,7,7,155,7,7,7,307,125,7,7,125,7,7,125,7,7,7,304,305,305,305,305,305,305,305,305,305,306,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,191,191,7,7,7,7,155,7,7,155,307,7,308,308,7,308,308,155,7,308,7,334,335,335,335,335,335,335,335,335,335,336,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,155,7,7,191,191,191,7,7,7,7,155,277,278,308,308,308,308,308,308,308,308,308,308,7,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,391,392,392,392,392,393,7,7,7,191,191,191,155,7,7,7,7,307,308,308,308,308,308,308,308,308,308,308,308,279,7,7,7,7,156,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,421,422,422,422,422,423,7,7,7,191,191,7,7,7,7,7,7,307,308,308,308,308,308,308,308,308,308,308,308,308,308,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
7,7,7,7,7,7,421,422,422,422,422,453,7,7,7,7,191,191,7,7,7,7,7,307,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308
7,7,7,7,125,7,421,422,422,422,423,7,7,7,125,7,7,191,191,191,191,7,7,337,308,308,308,308,338,338,338,308,308,308,308,308,308,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
7,7,7,7,7,7,421,422,422,422,393,7,7,7,7,125,7,125,7,191,191,191,7,7,307,308,308,309,7,7,125,337,338,338,338,338,339,7,7,7,7,7,7,7,156,7,7,7,7,156,7,7,7,7,7,156,7,7,7,7,7,7,7,7
7,7,7,7,7,7,451,422,422,422,422,392,392,392,393,7,7,7,7,7,7,7,7,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,451,452,452,452,452,452,452,453,7,7,7,7,7,7,7,7,7,307,339,337,309,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,337,7,7,309,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,156,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,277,278,309,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7
7,7,7,125,7,125,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,307,308,309,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7
7,7,10,11,7,7,125,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,307,308,309,10,11,7,7,7,7,7,7,7,7,7,7,156,7,7,156,156,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,40,41,128,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,337,309,40,41,128,129,129,129,129,129,129,129,7,7,7,7,156,156,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,71,158,128,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,70,277,308,7,309,7,71,158,159,159,159,159,159,159,159,128,156,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,101,188,158,128,129,129,129,129,129,129,129,129,129,129,129,129,129,129,127,42,100,307,308,7,309,7,101,188,189,189,189,189,189,189,189,158,128,7,7,7,7,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,218,188,158,159,159,159,159,159,159,159,159,159,159,159,159,159,159,157,72,7,307,308,308,309,7,7,218,219,219,219,219,219,219,219,188,158,128,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,125,7,218,188,189,189,189,189,189,189,189,189,189,189,189,189,189,189,187,102,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,218,188,158,128,7,7,7,7,7,7,7,156,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,125,7,125,218,219,219,219,219,219,219,219,219,219,219,219,219,219,219,217,7,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,7,218,188,158,128,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,125,7,125,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,7,7,218,188,158,128,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,7,7,7,218,188,158,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
7,7,7,7,7,7,7,7,7,7,125,7,7,7,7,7,7,7,7,7,7,7,7,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,7,7,7,7,218,188,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,307,308,308,309,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,218,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219

